id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1471193069642989577,1471062552897634307,"2021-12-15 13:58:55 Hora est. Pacífico, Sudamérica",2021-12-15,13:58:55,-0500,1599821450,ajg_csar,CésarGómez,,@mariomelo11art @EnTuLlagaMiDedo @gonzalo64544812 Ahí están en la cárcel los del consorcio que robaron el dinero y los contratos les decretó caducidad la ex ministra Abudinen.,es,[],[],[],1,0,0,[],[],https://twitter.com/ajg_csar/status/1471193069642989577,False,,0,,,,,,,,"[{'screen_name': 'mariomelo11art', 'name': 'Mario Melo 11 Art', 'id': '2511489798'}, {'screen_name': 'EnTuLlagaMiDedo', 'name': 'Juego de Letras', 'id': '786694297148096512'}, {'screen_name': 'gonzalo64544812', 'name': 'gonzalo ramon ', 'id': '1327788494'}]",,,,
1471192838796894209,1471167308785922049,"2021-12-15 13:58:00 Hora est. Pacífico, Sudamérica",2021-12-15,13:58:00,-0500,783126902743638016,bautistaandr,Andrés Enrique,,@elespectador Karen Abudinen es una hijueputa cínica.,es,[],[],[],0,0,1,[],[],https://twitter.com/BautistaAndr/status/1471192838796894209,False,,0,,,,,,,,"[{'screen_name': 'elespectador', 'name': 'elespectador', 'id': '14834302'}]",,,,
1471192781381152775,1471163714753683457,"2021-12-15 13:57:47 Hora est. Pacífico, Sudamérica",2021-12-15,13:57:47,-0500,3173411759,raulcas31122301,Raul Castillo,,"@MirandaBogota @karenabudi Los pájaros tirándole a las escopetas, que sinvergüenza y cínica la Karen Abudinen. Presiento esa funcionaria abudineadora, está fuera de sus cabales, y con buena plata.",es,[],[],[],0,0,0,[],[],https://twitter.com/RaulCas31122301/status/1471192781381152775,False,,0,,,,,,,,"[{'screen_name': 'MirandaBogota', 'name': 'Katherine Miranda 🌻 101', 'id': '70539007'}, {'screen_name': 'karenabudi', 'name': 'Karen Abudinen', 'id': '155428489'}]",,,,
1471192003140542472,1471084153336705027,"2021-12-15 13:54:41 Hora est. Pacífico, Sudamérica",2021-12-15,13:54:41,-0500,2342008592,dcarrillo90,Diego Carrillo,,"@Mramirez_ss La única opción 🚴🚴 sin embargo, precaución y alerta con los abudinen*",es,[],[],[],0,0,0,[],[],https://twitter.com/dcarrillo90/status/1471192003140542472,False,,0,,,,,,,,"[{'screen_name': 'Mramirez_ss', 'name': 'STIVEN RAMIREZ', 'id': '999267564399288320'}]",,,,
1471191862895648770,1471191204188635144,"2021-12-15 13:54:08 Hora est. Pacífico, Sudamérica",2021-12-15,13:54:08,-0500,174306368,tocarymirar,Daniel Figueroa,,@simangeo o los ves escoltando a la rata apestosa de Karen Abudinen  https://t.co/DqNW9BeSFi,es,[],[],['https://pbs.twimg.com/media/FGq5BXNXsA4RUkr.jpg'],0,1,1,[],[],https://twitter.com/tocarymirar/status/1471191862895648770,False,,1,https://pbs.twimg.com/media/FGq5BXNXsA4RUkr.jpg,,,,,,,"[{'screen_name': 'simangeo', 'name': 'GEORGE ISAAC SIMAN🇵🇸🇵🇸🇵🇸🇨🇴🇨🇴🇨🇴', 'id': '267921417'}]",,,,
1471191837574680583,1471191837574680583,"2021-12-15 13:54:02 Hora est. Pacífico, Sudamérica",2021-12-15,13:54:02,-0500,222891090,m_arrrcv,MariaC.,,La pelea entre Karen Abudinen y Katherine Miranda es como ver la pelea de Peppa Pig y Tasha de Backyardigans con música de Linkin Park de fondo.,es,[],[],[],0,0,0,[],[],https://twitter.com/m_arrrcv/status/1471191837574680583,False,,0,,,,,,,,[],,,,
1471191705131044871,1471163784471453717,"2021-12-15 13:53:30 Hora est. Pacífico, Sudamérica",2021-12-15,13:53:30,-0500,299073108,carlosfrancoald,franc enrique,,"@ELTIEMPO Ahora la Abudinen,tras de ladrona bufona,ahora le quedan a deber.CINICA.....😖🤔",es,[],[],[],0,0,1,[],[],https://twitter.com/carlosfrancoald/status/1471191705131044871,False,,0,,,,,,,,"[{'screen_name': 'ELTIEMPO', 'name': 'EL TIEMPO', 'id': '9633802'}]",,,,
1471191539216957446,1471191539216957446,"2021-12-15 13:52:51 Hora est. Pacífico, Sudamérica",2021-12-15,13:52:51,-0500,1419779221145198592,adanmolaya,Adanmolaya,,"Ay! coma mierda Abudinen, dio papaya para que la jodieran. Se le dijo, se le advirtió, se le pidió, etc que no diera ese contrato a ese contratista y le valió gaver.",es,[],[],[],0,0,0,[],[],https://twitter.com/adanmolaya/status/1471191539216957446,False,https://twitter.com/RevistaSemana/status/1471146698319794186,0,,,,,,,,[],,,,
1471191477472612359,1471176989994323981,"2021-12-15 13:52:36 Hora est. Pacífico, Sudamérica",2021-12-15,13:52:36,-0500,541509101,lisset_pertuz,(Lisset) merdinin hasta adamı,,"@AlPuntoCol Muy bien Karen Abudinen, que KATHERlNE y su amigo el C0CALER0 respeten y paguen para que sean serio, a parte de eso que tambien junto con los de ALlANZA VERDE devuelvan el dinero, pero yaaaa, que no culpen mas a @karenabudi y que ellos con los de CENTR0S P0BLADOS respondan",es,"[{'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}]",[],[],0,0,0,[],[],https://twitter.com/Lisset_pertuz/status/1471191477472612359,False,,0,,,,,,,,"[{'screen_name': 'AlPuntoCol', 'name': 'Al Punto', 'id': '1439221506'}]",,,,
1471191415921254408,1471146698319794186,"2021-12-15 13:52:21 Hora est. Pacífico, Sudamérica",2021-12-15,13:52:21,-0500,2173169028,uribemonic,MonicaDelPilarUribe,,"@RevistaSemana Lo que faltaba, el ladrón enjuiciando al hurtado y a quien le denuncia. Pero en un país de gobernantes, funcionarios y medios corruptos, esto puede prosperar. Abudinen no tiene autoridad moral para reclamar nada, asi los uribistas y medios como Semana no la censuren.",es,[],[],[],0,0,0,[],[],https://twitter.com/uribemonic/status/1471191415921254408,False,,0,,,,,,,,"[{'screen_name': 'RevistaSemana', 'name': 'Revista Semana', 'id': '18079284'}]",,,,
1471191135171358727,1471191135171358727,"2021-12-15 13:51:14 Hora est. Pacífico, Sudamérica",2021-12-15,13:51:14,-0500,108045145,robertourrego,Roberto UZ,,"Si la Karen Abudinen es tendencia es porque ya la metieron presa, digo, ¿no?",es,[],[],[],0,0,0,[],[],https://twitter.com/robertourrego/status/1471191135171358727,False,,0,,,,,,,,[],,,,
1471191019949543431,1471191019949543431,"2021-12-15 13:50:47 Hora est. Pacífico, Sudamérica",2021-12-15,13:50:47,-0500,18079284,revistasemana,Revista Semana,,Fiscal Francisco Barbosa aclara la situación legal de la exministra Karen Abudinen  https://t.co/gYWjYlE5XX,ca,[],['https://www.semana.com/semana-tv/vicky-en-semana/articulo/fiscal-francisco-barbosa-aclara-la-situacion-legal-de-la-exministra-karen-abudinen/202159/?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Twitter#Echobox=1639594233'],[],3,0,4,[],[],https://twitter.com/RevistaSemana/status/1471191019949543431,False,,0,,,,,,,,[],,,,
1471190819264778270,1471183645272690693,"2021-12-15 13:49:59 Hora est. Pacífico, Sudamérica",2021-12-15,13:49:59,-0500,1454892342926737416,r3ramir35,R R,,@FelicianoValen @karenabudi @clorduy Karen Abudinen @karenabudi .... No es que lo digan es que difaman y generan odios hay familias y niños de por medio que tienen su apellido y aún así lo tildan .. dejé usted de defender a lo indefendible que usted es igual de cínico como lo es el partido Verde,es,"[{'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}]",[],[],0,0,0,[],[],https://twitter.com/R3Ramir35/status/1471190819264778270,False,,0,,,,,,,,"[{'screen_name': 'FelicianoValen', 'name': 'Feliciano Valencia 🌽', 'id': '1466003185'}, {'screen_name': 'karenabudi', 'name': 'Karen Abudinen', 'id': '155428489'}, {'screen_name': 'clorduy', 'name': 'Cesar Lorduy', 'id': '150444438'}]",,,,
1471190308364894218,1471151365644820485,"2021-12-15 13:47:57 Hora est. Pacífico, Sudamérica",2021-12-15,13:47:57,-0500,1107371532056227840,monin49033267,jesus,,"@CABLENOTICIAS Es no tener nada q hacer la corte cualquiera puede usar una palabra y darle uso, y abudinen hay muchos, por q no mejor no nvestogan la razón x ministra q presuntamente se robó, o dejo rico bar 70.000 millones del erario público, ósea, en este país es mas delito abudinear q robar?",es,[],[],[],0,0,0,[],[],https://twitter.com/monin49033267/status/1471190308364894218,False,,0,,,,,,,,"[{'screen_name': 'CABLENOTICIAS', 'name': 'CABLENOTICIAS', 'id': '50651755'}]",,,,
1471190111622684677,1471178185610043396,"2021-12-15 13:47:10 Hora est. Pacífico, Sudamérica",2021-12-15,13:47:10,-0500,1454892342926737416,r3ramir35,R R,,@RedMasNoticias @MirandaBogota @CorteSupremaJ Que lo acepte y se presente en la corte por miserable canalla y sinvergüenza que mancharon el buen nombre de Karen Abudinen @karenabudi,es,"[{'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}]",[],[],0,0,0,[],[],https://twitter.com/R3Ramir35/status/1471190111622684677,False,,0,,,,,,,,"[{'screen_name': 'RedMasNoticias', 'name': 'red+ noticias', 'id': '1601822730'}, {'screen_name': 'MirandaBogota', 'name': 'Katherine Miranda 🌻 101', 'id': '70539007'}, {'screen_name': 'CorteSupremaJ', 'name': 'Corte Suprema de Justicia', 'id': '208901797'}]",,,,
1471189827089481739,1471163714753683457,"2021-12-15 13:46:02 Hora est. Pacífico, Sudamérica",2021-12-15,13:46:02,-0500,749592040493711360,gerardobogota,Gerardo Bogota,,@MirandaBogota @karenabudi Las ratas inquietas cuando les echan Racumin… eso es la Abudinen y sus secuaces,es,[],[],[],0,0,0,[],[],https://twitter.com/GerardoBogota/status/1471189827089481739,False,,0,,,,,,,,"[{'screen_name': 'MirandaBogota', 'name': 'Katherine Miranda 🌻 101', 'id': '70539007'}, {'screen_name': 'karenabudi', 'name': 'Karen Abudinen', 'id': '155428489'}]",,,,
1471189712056508426,1471189712056508426,"2021-12-15 13:45:35 Hora est. Pacífico, Sudamérica",2021-12-15,13:45:35,-0500,1455507891545329668,jonathanbasto5,Jonathan Basto,,Karen Abudinen @karenabudi rata asquerosa  https://t.co/mNCk6INB7e,fi,"[{'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}]",[],['https://pbs.twimg.com/media/FGq3PpUWUAoqqIv.jpg'],0,1,1,[],[],https://twitter.com/JonathanBasto5/status/1471189712056508426,False,,1,https://pbs.twimg.com/media/FGq3PpUWUAoqqIv.jpg,,,,,,,[],,,,
1471189705362493440,1471189705362493440,"2021-12-15 13:45:33 Hora est. Pacífico, Sudamérica",2021-12-15,13:45:33,-0500,1240427561320099840,gayerbe2,Gayerbe,,"Y para cuándo la ""investigación exhaustiva"" a Abudinen a ver si aparecen los $70.000 millones??",es,[],[],[],0,0,1,[],[],https://twitter.com/Gayerbe2/status/1471189705362493440,False,https://twitter.com/elespectador/status/1471167308785922049,0,,,,,,,,[],,,,
1471189699750510593,1471189699750510593,"2021-12-15 13:45:32 Hora est. Pacífico, Sudamérica",2021-12-15,13:45:32,-0500,1392179098949201921,yaircortina,Yaircortina,,"@MirandaBogota deseas pruebas de actos de corrupción, dónde la omisión de la exministra Abudinen, me obligó a acudir ante la CIDH.?  Seguramente, sera de utilidad para la batallas que tendrás con ella.",es,[],[],[],0,0,0,[],[],https://twitter.com/yaircortina/status/1471189699750510593,False,,0,,,,,,,,[],,,,
1471189474130419723,1471169194683101184,"2021-12-15 13:44:38 Hora est. Pacífico, Sudamérica",2021-12-15,13:44:38,-0500,1398007636260425730,albert077_,Alberto Ortega,,"@infobaecolombia Muy valiente la Dra Karen Abudinen @karenabudi, aquí nos damos cuenta que ella no le tiene miedo a nadie y menos a decir la verdad! 👏👏  https://t.co/N9r05TP132",es,"[{'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}]",[],['https://pbs.twimg.com/media/FGq3B6dXMAMDiH1.jpg'],0,1,1,[],[],https://twitter.com/Albert077_/status/1471189474130419723,False,,1,https://pbs.twimg.com/media/FGq3B6dXMAMDiH1.jpg,,,,,,,"[{'screen_name': 'infobaecolombia', 'name': 'Infobae Colombia', 'id': '2350232347'}]",,,,
1471189074648178688,1471163714753683457,"2021-12-15 13:43:03 Hora est. Pacífico, Sudamérica",2021-12-15,13:43:03,-0500,1243241886166458368,cristia99631992,Cristian Alexis,,"@MirandaBogota @karenabudi Así se hace, con valentía sin miedo,ante todo ése centro delincuencial y sus aliados y la tal karen abudinen, es una corrupta, ladrona y sinica. Así son todos que rodean al títere y al Matarife.",es,[],[],[],0,0,2,[],[],https://twitter.com/Cristia99631992/status/1471189074648178688,False,,0,,,,,,,,"[{'screen_name': 'MirandaBogota', 'name': 'Katherine Miranda 🌻 101', 'id': '70539007'}, {'screen_name': 'karenabudi', 'name': 'Karen Abudinen', 'id': '155428489'}]",,,,
1471189066985136134,1471179341044326405,"2021-12-15 13:43:01 Hora est. Pacífico, Sudamérica",2021-12-15,13:43:01,-0500,1454892342926737416,r3ramir35,R R,,"@UltraDerecha18 @lafm Deberían estar castigados ,, por difamar lo que no deben abusan del buen nombre de la exministra Karen Abudinen @karenabudi",es,"[{'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}]",[],[],0,0,0,[],[],https://twitter.com/R3Ramir35/status/1471189066985136134,False,,0,,,,,,,,"[{'screen_name': 'UltraDerecha18', 'name': 'UltraDerecha', 'id': '1373320608294002688'}, {'screen_name': 'lafm', 'name': 'La FM', 'id': '126204564'}]",,,,
1471188789355761667,1471188789355761667,"2021-12-15 13:41:55 Hora est. Pacífico, Sudamérica",2021-12-15,13:41:55,-0500,977782759048523776,sotwilly,Wilson toro,,"con lo de Karen abudinen entendí el dicho que me enseñó mi abuelita ""TRAS DE LADRÓN BUFÓN"". QUE ASCO ES ESTE GOBIERNO, EL URIBISMO Y SUS ALIADOS, NO SON MÁS QUE RATAS.",es,[],[],[],0,0,2,[],[],https://twitter.com/sotwilly/status/1471188789355761667,False,,0,,,,,,,,[],,,,
1471188642244833281,1471062552897634307,"2021-12-15 13:41:20 Hora est. Pacífico, Sudamérica",2021-12-15,13:41:20,-0500,2511489798,mariomelo11art,Mario Melo 11 Art,,@camiloandres74 @luciagalindo197 @jsanchezcristo Lo Karen Abudinen que es?,es,[],[],[],0,0,0,[],[],https://twitter.com/mariomelo11art/status/1471188642244833281,False,,0,,,,,,,,"[{'screen_name': 'camiloandres74', 'name': 'Andres Rubiano 🇨🇴🇨🇴🇨🇴', 'id': '103946846'}, {'screen_name': 'luciagalindo197', 'name': 'Lucía Galindo', 'id': '1201664995630747648'}, {'screen_name': 'jsanchezcristo', 'name': 'Julio Sánchez Cristo', 'id': '337783129'}]",,,,
1471188424585625605,1471163714753683457,"2021-12-15 13:40:28 Hora est. Pacífico, Sudamérica",2021-12-15,13:40:28,-0500,1202255090431725569,neron87857679,Neron,,@MirandaBogota @karenabudi Que descaro tan hpta el de la rata abudinen.,es,[],[],[],0,0,0,[],[],https://twitter.com/Neron87857679/status/1471188424585625605,False,,0,,,,,,,,"[{'screen_name': 'MirandaBogota', 'name': 'Katherine Miranda 🌻 101', 'id': '70539007'}, {'screen_name': 'karenabudi', 'name': 'Karen Abudinen', 'id': '155428489'}]",,,,
1471188322395602952,1471062552897634307,"2021-12-15 13:40:04 Hora est. Pacífico, Sudamérica",2021-12-15,13:40:04,-0500,1599821450,ajg_csar,CésarGómez,,@mariomelo11art @EnTuLlagaMiDedo @gonzalo64544812 A escuchado últimamente al Fiscal General de la Nación?? En entrevista concedida hace 3 días a la FM dijo que el dinero está a punto de ser recuperado en su totalidad. Karen Abudinen no se robó nada por algo goza de absoluta LIBERTAD,es,[],[],[],1,0,0,[],[],https://twitter.com/ajg_csar/status/1471188322395602952,False,,0,,,,,,,,"[{'screen_name': 'mariomelo11art', 'name': 'Mario Melo 11 Art', 'id': '2511489798'}, {'screen_name': 'EnTuLlagaMiDedo', 'name': 'Juego de Letras', 'id': '786694297148096512'}, {'screen_name': 'gonzalo64544812', 'name': 'gonzalo ramon ', 'id': '1327788494'}]",,,,
1471188005201264646,1471188005201264646,"2021-12-15 13:38:48 Hora est. Pacífico, Sudamérica",2021-12-15,13:38:48,-0500,426023879,eljoe_sarmiento,Joe Sarmiento,,"Entonces, ¿no podemos decir que Karen Abudinen se abudineo los 70.000 millones? Ah bueno.",es,[],[],[],0,0,1,[],[],https://twitter.com/elJoe_sarmiento/status/1471188005201264646,False,https://twitter.com/revistasemana/status/1471146698319794186,0,,,,,,,,[],,,,
1471187946032312323,1471187946032312323,"2021-12-15 13:38:34 Hora est. Pacífico, Sudamérica",2021-12-15,13:38:34,-0500,273522500,carlosdiaz2710,Carlos Diaz Royert,,Esperemos que esta Corte no termine burlándose también de la ex-ministra Karen Abudinen.,es,[],[],[],0,0,0,[],[],https://twitter.com/carlosdiaz2710/status/1471187946032312323,False,https://twitter.com/revistasemana/status/1471146698319794186,0,,,,,,,,[],,,,
1471187682751655944,1471187682751655944,"2021-12-15 13:37:31 Hora est. Pacífico, Sudamérica",2021-12-15,13:37:31,-0500,265752992,catalinasuarezb,Catalina Suárez B.,,#ULTIMAHORA #AlOídoW conoció que la ex ministra Karen Abudinen denunció ante la Corte Suprema a la Representante @MirandaBogota .  ¿Se acuerdan que hace poco existió un rifirrafe en el que Miranda le decía que en lugar de ser cínica respondiera?⬇️   https://t.co/qF5C2RCyBh  https://t.co/tgaXa7YuCz,es,"[{'screen_name': 'mirandabogota', 'name': 'katherine miranda 🌻 101', 'id': '70539007'}]",['https://youtu.be/SyzN63E7mmY'],['https://pbs.twimg.com/media/FGq1ZahXMAQEqlj.jpg'],7,4,7,"['ultimahora', 'aloídow']",[],https://twitter.com/CatalinaSuarezB/status/1471187682751655944,False,,1,https://pbs.twimg.com/media/FGq1ZahXMAQEqlj.jpg,,,,,,,[],,,,
1471187426475401218,1471187426475401218,"2021-12-15 13:36:30 Hora est. Pacífico, Sudamérica",2021-12-15,13:36:30,-0500,174306368,tocarymirar,Daniel Figueroa,,Eso debió ser la ladrona y caradura de Karen Abudinen  https://t.co/F6vz7jOr95,es,[],[],['https://pbs.twimg.com/media/FGq1BazXwAIIY4e.png'],1,4,5,[],[],https://twitter.com/tocarymirar/status/1471187426475401218,False,,1,https://pbs.twimg.com/media/FGq1BazXwAIIY4e.png,,,,,,,[],,,,
1471187250083942404,1471187250083942404,"2021-12-15 13:35:48 Hora est. Pacífico, Sudamérica",2021-12-15,13:35:48,-0500,1412498051420278784,s_400plusgrad,Khinzal,,"Para la historia pasara el verbo ABUDINEAR que es robar, dar via libre para robar, ahora le salimos a deber a Karen Abudinen y a su familia de ladrones POR QUE LO QUE SE HEREDA NO SE HURTA!!!!  https://t.co/I4twu625h0",es,[],[],['https://pbs.twimg.com/tweet_video_thumb/FGq1ALkX0AQJzgz.jpg'],0,0,0,[],[],https://twitter.com/s_400plusgrad/status/1471187250083942404,False,,1,https://pbs.twimg.com/tweet_video_thumb/FGq1ALkX0AQJzgz.jpg,,,,,,,[],,,,
1471187158274875395,1471165123628781579,"2021-12-15 13:35:26 Hora est. Pacífico, Sudamérica",2021-12-15,13:35:26,-0500,730410013,luis_quin0nes,Luis Quiñones,,"@RadNalCo Excelente, que los hagan pagar para que  sean serios, que aprendan a respetar y que no molesten mas a Karen Abudinen, KATHERlNE es una que debería pedir disculpa y con sus amigos de ALlANZA VERDE deberían devolver los 70M para que no sigan creyendo que fue @karenabudi",es,"[{'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}]",[],[],0,0,0,[],[],https://twitter.com/Luis_quin0nes/status/1471187158274875395,False,,0,,,,,,,,"[{'screen_name': 'RadNalCo', 'name': 'Radio Nacional CO', 'id': '79483727'}]",,,,
1471187120769351683,1471187120769351683,"2021-12-15 13:35:17 Hora est. Pacífico, Sudamérica",2021-12-15,13:35:17,-0500,256866955,soylordpipe,lord pipe,,"Katherine y León Freddy vinculados a proceso por acusar a la ministra Abudinen sin pruebas para presionar la moción de censura..y además por usar la palabra ABUDINEAR, denigrando de el buen nombre de alguien y asociándola a la corrupción.  Se les va a borrar esa sonrisa.  https://t.co/D7tTkP9iRJ",es,[],[],['https://pbs.twimg.com/media/FGq04j9X0AgndaA.jpg'],0,6,11,[],[],https://twitter.com/soylordpipe/status/1471187120769351683,False,,1,https://pbs.twimg.com/media/FGq04j9X0AgndaA.jpg,,,,,,,[],,,,
1471186712390950922,1471186712390950922,"2021-12-15 13:33:40 Hora est. Pacífico, Sudamérica",2021-12-15,13:33:40,-0500,57740132,crisfer19,Cristian Fernando,,"Aún podemos decir Karen Abudinen se robó dinero de contratos sin que nos capturen por injuria porque se le cayó el mico, 👌✌",es,[],[],[],0,0,0,[],[],https://twitter.com/crisfer19/status/1471186712390950922,False,,0,,,,,,,,[],,,,
1471186676139577352,1471176989994323981,"2021-12-15 13:33:31 Hora est. Pacífico, Sudamérica",2021-12-15,13:33:31,-0500,1398016485512077313,mabelmezz,Mabel Mendoza,,"@AlPuntoCol Que bueno que Karen Abudinen los denunciará, ya basta de tanto bullying en contra de la doctora @karenabudi  https://t.co/HVotwVZeEE",es,"[{'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}]",[],['https://pbs.twimg.com/media/FGq0fGPX0AIJG0f.jpg'],0,0,0,[],[],https://twitter.com/MabelMezz/status/1471186676139577352,False,,1,https://pbs.twimg.com/media/FGq0fGPX0AIJG0f.jpg,,,,,,,"[{'screen_name': 'AlPuntoCol', 'name': 'Al Punto', 'id': '1439221506'}]",,,,
1471186345271959561,1471170690141220871,"2021-12-15 13:32:12 Hora est. Pacífico, Sudamérica",2021-12-15,13:32:12,-0500,534749532,camil_duarte,Camilo Duarte Rivera,,@eldoctorpelaez @MdeFrancisco12 900 mil para la abudinen y el resto para el campeón,es,[],[],[],0,0,0,[],[],https://twitter.com/camil_duarte/status/1471186345271959561,False,,0,,,,,,,,"[{'screen_name': 'eldoctorpelaez', 'name': 'Hernán Peláez Restrepo', 'id': '3171885767'}, {'screen_name': 'MdeFrancisco12', 'name': 'Martín De Francisco', 'id': '444813339'}]",,,,
1471186051469352963,1471186051469352963,"2021-12-15 13:31:02 Hora est. Pacífico, Sudamérica",2021-12-15,13:31:02,-0500,198949545,dar_mck,Darlene McKay,,Karen Abudinen actua como estúpida y es estúpida per se.,es,[],[],[],0,0,2,[],[],https://twitter.com/dar_mck/status/1471186051469352963,False,https://twitter.com/elespectador/status/1471167308785922049,0,,,,,,,,[],,,,
1471185477839597582,1471168798506233856,"2021-12-15 13:28:45 Hora est. Pacífico, Sudamérica",2021-12-15,13:28:45,-0500,1356232476,galvisgabriela1,Gabriela Galvis,,@RevistaSemana Una denunciante que con todo el derecho que tenemos todo debe hacerlo su apellido esta en juego gracias a personas ruines como Miranda que solo quiere perjudicar el nombre de Karen Abudinen @karenabudi solo por demostrar inocencia en el caso de Centros Poblados.,es,"[{'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}]",[],[],0,0,0,[],[],https://twitter.com/GalvisGabriela1/status/1471185477839597582,False,,0,,,,,,,,"[{'screen_name': 'RevistaSemana', 'name': 'Revista Semana', 'id': '18079284'}]",,,,
1471185322159579143,1471185322159579143,"2021-12-15 13:28:08 Hora est. Pacífico, Sudamérica",2021-12-15,13:28:08,-0500,1207338814752120833,monkeywithhat,Monkey with a hat,,"Ayy no porque es tendencia karen abudinen, que se robo esta vez?",es,[],[],[],0,0,0,[],[],https://twitter.com/MonkeyWithHat/status/1471185322159579143,False,,0,,,,,,,,[],,,,
1471184988964073477,1471180919407095817,"2021-12-15 13:26:49 Hora est. Pacífico, Sudamérica",2021-12-15,13:26:49,-0500,730410013,luis_quin0nes,Luis Quiñones,,"@achristiandavid Dicen por ahí que tu lNTELlGENClA se acabo y pues veo que si, a ver muchacho BRUT0, la ex ministra Karen Abudinen no fue quien se R0B0 los 70M, para tu información fueron los de ALlANZA VERDE, si los amigos C0RRUPT0S de KATHERlNE, la MENTlROSA que especula de @karenabudi",es,"[{'screen_name': 'karenabudi', 'name': 'karen abudinen', 'id': '155428489'}]",[],[],0,0,0,[],[],https://twitter.com/Luis_quin0nes/status/1471184988964073477,False,,0,,,,,,,,"[{'screen_name': 'achristiandavid', 'name': 'Christian Martínez \uea00', 'id': '1284997812300767233'}]",,,,
1471184511278977068,1471167664278188034,"2021-12-15 13:24:55 Hora est. Pacífico, Sudamérica",2021-12-15,13:24:55,-0500,1334582502921547780,greg46603161,Greg,,"@alexguzva @jorgesa0922 @sergioMor3no @MirandaBogota @karenabudi Conmigo,si lo que digo es que abudinen es una rata pero como dijo un filosofo por allí  https://t.co/ur8Vuo2iit",es,[],[],[],0,0,0,[],[],https://twitter.com/Greg46603161/status/1471184511278977068,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1471184476424310796/pu/img/2LEG7P9smfoNj3hN.jpg,,,,,,,"[{'screen_name': 'alexguzva', 'name': 'Alexandra Guzman V.', 'id': '172305820'}, {'screen_name': 'jorgesa0922', 'name': 'jorge salazar c,', 'id': '2194733289'}, {'screen_name': 'sergioMor3no', 'name': 'Sergio Moreno', 'id': '1400301612078403585'}, {'screen_name': 'MirandaBogota', 'name': 'Katherine Miranda 🌻 101', 'id': '70539007'}, {'screen_name': 'karenabudi', 'name': 'Karen Abudinen', 'id': '155428489'}]",,,,
1471183832443457544,1471169439911526405,"2021-12-15 13:22:13 Hora est. Pacífico, Sudamérica",2021-12-15,13:22:13,-0500,400348341,corruptos_nomas,No Mas Corruptos #AdiosAlUribismo,,"@elespectador Ahora resulta que se sintió la señora Abudinen, pero no se sintió cuando se autoabudineo 70 mil millones de pesos o se lo digo más jocosamente, cuando se los ROBO de frente la abudineadora",es,[],[],[],0,0,0,[],[],https://twitter.com/Corruptos_NoMas/status/1471183832443457544,False,,0,,,,,,,,"[{'screen_name': 'elespectador', 'name': 'elespectador', 'id': '14834302'}]",,,,
1471183256905261062,1471166792085221386,"2021-12-15 13:19:56 Hora est. Pacífico, Sudamérica",2021-12-15,13:19:56,-0500,1439361618064904207,clau_xd__,Claudia,,@DanielSamperO @karenabudi Descaro el suyo que anda defendiendo a una señora que sin duda se la pasa calumniando el apellido de las personas como Karen Abudinen para ganar fama y prestigio.,es,[],[],[],0,0,0,[],[],https://twitter.com/Clau_XD__/status/1471183256905261062,False,,0,,,,,,,,"[{'screen_name': 'DanielSamperO', 'name': 'Daniel Samper Ospina', 'id': '134855279'}, {'screen_name': 'karenabudi', 'name': 'Karen Abudinen', 'id': '155428489'}]",,,,
1471183081411334150,1470898900106100738,"2021-12-15 13:19:14 Hora est. Pacífico, Sudamérica",2021-12-15,13:19:14,-0500,1127280014104436738,heriber32704560,Heriberto,,"@CMILANOTICIA Y saber que estás PORQUERÍAS son los que tienen el país vuelto MIERDA SAQUEANDO al país que los vio nacer, LOS ABUDINEN o AVES DE RAPIÑA que llaman.",es,[],[],[],0,0,0,[],[],https://twitter.com/Heriber32704560/status/1471183081411334150,False,,0,,,,,,,,"[{'screen_name': 'CMILANOTICIA', 'name': 'Noticentro 1 CM&', 'id': '67654599'}]",,,,
